booking_id,meal_plan,car_parking_space,room_type,special_requests
TMD27427,Meal Plan 1,1,Room_Type 1,2
TMD27428,Meal Plan 1,0,Room_Type 5,0
TMD27429,Meal Plan 1,0,Room_Type 4,0
TMD27430,Meal Plan 1,0,Room_Type 1,0
TMD27431,Not Selected,0,Room_Type 1,1
TMD27432,Meal Plan 1,0,Room_Type 1,1
TMD27433,Meal Plan 2,0,Room_Type 1,0
TMD27434,Meal Plan 1,0,Room_Type 1,0
TMD27435,Meal Plan 1,0,Room_Type 1,0
TMD27436,Meal Plan 1,0,Room_Type 1,0
TMD27437,Meal Plan 1,0,Room_Type 1,0
TMD27438,Meal Plan 1,1,Room_Type 1,1
TMD27439,Not Selected,0,Room_Type 1,0
TMD27440,Not Selected,0,Room_Type 1,1
TMD27441,Meal Plan 1,0,Room_Type 1,2
TMD27442,Meal Plan 1,0,Room_Type 4,1
TMD27443,Meal Plan 1,0,Room_Type 1,0
TMD27444,Meal Plan 1,0,Room_Type 1,0
TMD27445,Meal Plan 2,0,Room_Type 4,0
TMD27446,Not Selected,0,Room_Type 1,0
TMD27447,Meal Plan 1,0,Room_Type 1,0
TMD27448,Meal Plan 1,0,Room_Type 1,0
TMD27449,Meal Plan 1,0,Room_Type 1,0
TMD27450,Meal Plan 1,0,Room_Type 1,0
TMD27451,Meal Plan 1,0,Room_Type 1,0
TMD27452,Meal Plan 1,1,Room_Type 1,1
TMD27453,Meal Plan 1,0,Room_Type 1,0
TMD27454,Meal Plan 1,0,Room_Type 1,2
TMD27455,Meal Plan 1,0,Room_Type 1,1
TMD27456,Meal Plan 1,0,Room_Type 1,1
TMD27457,Meal Plan 1,0,Room_Type 1,0
TMD27458,Meal Plan 2,0,Room_Type 1,0
TMD27459,Not Selected,0,Room_Type 1,0
TMD27460,Meal Plan 1,0,Room_Type 1,1
TMD27461,Meal Plan 1,0,Room_Type 1,3
TMD27462,Not Selected,0,Room_Type 1,2
TMD27463,Meal Plan 1,0,Room_Type 1,1
TMD27464,Meal Plan 1,0,Room_Type 1,0
TMD27465,Not Selected,0,Room_Type 1,1
TMD27466,Meal Plan 1,0,Room_Type 1,0
TMD27467,Not Selected,0,Room_Type 1,0
TMD27468,Meal Plan 1,0,Room_Type 1,1
TMD27469,Meal Plan 1,0,Room_Type 1,1
TMD27470,Meal Plan 1,0,Room_Type 1,1
TMD27471,Meal Plan 1,0,Room_Type 4,1
TMD27472,Meal Plan 1,0,Room_Type 1,2
TMD27473,Meal Plan 2,0,Room_Type 1,1
TMD27474,Not Selected,0,Room_Type 1,0
TMD27475,Meal Plan 1,0,Room_Type 1,0
TMD27476,Meal Plan 1,0,Room_Type 1,0
TMD27477,Meal Plan 1,0,Room_Type 1,2
TMD27478,Meal Plan 1,0,Room_Type 1,1
TMD27479,Meal Plan 1,0,Room_Type 1,0
TMD27480,Meal Plan 1,0,Room_Type 1,1
TMD27481,Meal Plan 1,0,Room_Type 6,2
TMD27482,Meal Plan 1,0,Room_Type 1,0
TMD27483,Not Selected,0,Room_Type 1,0
TMD27484,Meal Plan 1,0,Room_Type 1,0
TMD27485,Meal Plan 2,0,Room_Type 1,0
TMD27486,Meal Plan 1,0,Room_Type 4,2
TMD27487,Not Selected,0,Room_Type 1,1
TMD27488,Meal Plan 2,0,Room_Type 1,0
TMD27489,Meal Plan 1,0,Room_Type 1,0
TMD27490,Not Selected,0,Room_Type 1,1
TMD27491,Meal Plan 1,0,Room_Type 1,0
TMD27492,Meal Plan 1,0,Room_Type 1,0
TMD27493,Meal Plan 1,0,Room_Type 6,2
TMD27494,Meal Plan 1,0,Room_Type 1,0
TMD27495,Meal Plan 1,1,Room_Type 5,0
TMD27496,Meal Plan 1,0,Room_Type 4,0
TMD27497,Meal Plan 1,0,Room_Type 1,0
TMD27498,Meal Plan 1,0,Room_Type 1,0
TMD27499,Meal Plan 2,0,Room_Type 1,0
TMD27500,Meal Plan 1,0,Room_Type 4,1
TMD27501,Meal Plan 1,0,Room_Type 4,1
TMD27502,Meal Plan 1,0,Room_Type 1,0
TMD27503,Meal Plan 1,0,Room_Type 7,1
TMD27504,Meal Plan 1,0,Room_Type 1,0
TMD27505,Meal Plan 1,0,Room_Type 1,2
TMD27506,Not Selected,0,Room_Type 1,1
TMD27507,Meal Plan 2,0,Room_Type 1,0
TMD27508,Not Selected,0,Room_Type 1,1
TMD27509,Meal Plan 1,0,Room_Type 1,0
TMD27510,Not Selected,0,Room_Type 1,1
TMD27511,Not Selected,0,Room_Type 1,2
TMD27512,Meal Plan 1,0,Room_Type 1,0
TMD27513,Meal Plan 1,0,Room_Type 1,0
TMD27514,Meal Plan 1,0,Room_Type 1,1
TMD27515,Meal Plan 2,0,Room_Type 4,1
TMD27516,Meal Plan 1,0,Room_Type 1,0
TMD27517,Meal Plan 1,0,Room_Type 4,2
TMD27518,Meal Plan 1,0,Room_Type 4,1
TMD27519,Meal Plan 1,0,Room_Type 1,0
TMD27520,Meal Plan 1,0,Room_Type 1,0
TMD27521,Not Selected,0,Room_Type 1,2
TMD27522,Not Selected,0,Room_Type 1,1
TMD27523,Meal Plan 1,0,Room_Type 1,2
TMD27524,Meal Plan 1,0,Room_Type 1,0
TMD27525,Not Selected,0,Room_Type 1,0
TMD27526,Meal Plan 2,0,Room_Type 1,1
TMD27527,Meal Plan 1,0,Room_Type 1,1
TMD27528,Meal Plan 1,0,Room_Type 1,0
TMD27529,Meal Plan 1,1,Room_Type 1,1
TMD27530,Meal Plan 1,0,Room_Type 2,0
TMD27531,Meal Plan 1,0,Room_Type 4,2
TMD27532,Meal Plan 1,0,Room_Type 4,1
TMD27533,Meal Plan 2,0,Room_Type 4,0
TMD27534,Not Selected,0,Room_Type 1,0
TMD27535,Meal Plan 1,0,Room_Type 4,1
TMD27536,Meal Plan 1,0,Room_Type 1,0
TMD27537,Meal Plan 1,0,Room_Type 1,0
TMD27538,Meal Plan 1,0,Room_Type 1,1
TMD27539,Meal Plan 2,0,Room_Type 4,2
TMD27540,Meal Plan 1,0,Room_Type 1,0
TMD27541,Meal Plan 1,0,Room_Type 1,1
TMD27542,Meal Plan 1,0,Room_Type 1,0
TMD27543,Meal Plan 1,1,Room_Type 1,1
TMD27544,Meal Plan 2,0,Room_Type 1,1
TMD27545,Meal Plan 1,0,Room_Type 4,2
TMD27546,Meal Plan 1,0,Room_Type 1,0
TMD27547,Not Selected,0,Room_Type 1,1
TMD27548,Meal Plan 1,0,Room_Type 1,0
TMD27549,Meal Plan 1,0,Room_Type 1,3
TMD27550,Meal Plan 1,0,Room_Type 4,1
TMD27551,Meal Plan 1,0,Room_Type 1,0
TMD27552,Meal Plan 1,0,Room_Type 1,0
TMD27553,Meal Plan 1,0,Room_Type 1,1
TMD27554,Meal Plan 1,0,Room_Type 1,0
TMD27555,Meal Plan 1,0,Room_Type 4,2
TMD27556,Meal Plan 1,0,Room_Type 1,0
TMD27557,Meal Plan 1,0,Room_Type 1,1
TMD27558,Meal Plan 2,0,Room_Type 1,0
TMD27559,Meal Plan 1,0,Room_Type 1,1
TMD27560,Meal Plan 1,0,Room_Type 1,1
TMD27561,Meal Plan 1,0,Room_Type 6,0
TMD27562,Not Selected,0,Room_Type 1,0
TMD27563,Meal Plan 1,0,Room_Type 1,3
TMD27564,Meal Plan 1,0,Room_Type 1,0
TMD27565,Meal Plan 2,0,Room_Type 1,0
TMD27566,Meal Plan 1,0,Room_Type 1,2
TMD27567,Meal Plan 1,0,Room_Type 1,0
TMD27568,Meal Plan 1,0,Room_Type 1,0
TMD27569,Meal Plan 1,0,Room_Type 4,0
TMD27570,Meal Plan 2,0,Room_Type 1,1
TMD27571,Not Selected,0,Room_Type 1,1
TMD27572,Meal Plan 2,0,Room_Type 1,1
TMD27573,Not Selected,0,Room_Type 1,1
TMD27574,Not Selected,0,Room_Type 1,0
TMD27575,Meal Plan 1,0,Room_Type 1,1
TMD27576,Meal Plan 1,0,Room_Type 1,0
TMD27577,Meal Plan 1,0,Room_Type 4,1
TMD27578,Meal Plan 2,0,Room_Type 1,0
TMD27579,Meal Plan 1,0,Room_Type 1,0
TMD27580,Meal Plan 1,0,Room_Type 1,1
TMD27581,Meal Plan 1,0,Room_Type 1,1
TMD27582,Meal Plan 1,0,Room_Type 1,1
TMD27583,Meal Plan 1,0,Room_Type 1,0
TMD27584,Meal Plan 1,0,Room_Type 1,0
TMD27585,Meal Plan 1,0,Room_Type 1,0
TMD27586,Meal Plan 1,0,Room_Type 2,2
TMD27587,Meal Plan 1,0,Room_Type 1,0
TMD27588,Not Selected,0,Room_Type 1,1
TMD27589,Meal Plan 1,0,Room_Type 1,1
TMD27590,Meal Plan 1,0,Room_Type 1,0
TMD27591,Meal Plan 1,0,Room_Type 4,1
TMD27592,Meal Plan 1,0,Room_Type 1,0
TMD27593,Not Selected,0,Room_Type 1,1
TMD27594,Meal Plan 1,0,Room_Type 4,1
TMD27595,Meal Plan 1,0,Room_Type 1,0
TMD27596,Meal Plan 1,0,Room_Type 1,0
TMD27597,Not Selected,0,Room_Type 1,0
TMD27598,Meal Plan 1,0,Room_Type 1,1
TMD27599,Meal Plan 2,0,Room_Type 1,0
TMD27600,Meal Plan 1,0,Room_Type 1,0
TMD27601,Meal Plan 1,0,Room_Type 4,0
TMD27602,Meal Plan 1,0,Room_Type 4,0
TMD27603,Meal Plan 1,0,Room_Type 1,2
TMD27604,Not Selected,0,Room_Type 1,1
TMD27605,Meal Plan 1,0,Room_Type 1,0
TMD27606,Meal Plan 1,0,Room_Type 1,2
TMD27607,Meal Plan 1,0,Room_Type 1,0
TMD27608,Meal Plan 1,0,Room_Type 1,1
TMD27609,Meal Plan 1,0,Room_Type 1,1
TMD27610,Not Selected,0,Room_Type 1,0
TMD27611,Meal Plan 2,0,Room_Type 1,0
TMD27612,Not Selected,0,Room_Type 1,1
TMD27613,Meal Plan 1,0,Room_Type 1,2
TMD27614,Meal Plan 1,0,Room_Type 1,1
TMD27615,Meal Plan 1,0,Room_Type 1,0
TMD27616,Meal Plan 1,0,Room_Type 4,1
TMD27617,Meal Plan 2,0,Room_Type 1,0
TMD27618,Not Selected,0,Room_Type 1,0
TMD27619,Meal Plan 1,0,Room_Type 1,2
TMD27620,Meal Plan 1,0,Room_Type 1,0
TMD27621,Not Selected,0,Room_Type 1,0
TMD27622,Not Selected,0,Room_Type 1,1
TMD27623,Not Selected,1,Room_Type 1,0
TMD27624,Meal Plan 1,0,Room_Type 1,0
TMD27625,Meal Plan 1,0,Room_Type 1,0
TMD27626,Meal Plan 1,0,Room_Type 1,0
TMD27627,Meal Plan 1,0,Room_Type 4,0
TMD27628,Not Selected,0,Room_Type 1,1
TMD27629,Meal Plan 1,0,Room_Type 1,1
TMD27630,Meal Plan 2,0,Room_Type 1,0
TMD27631,Meal Plan 1,0,Room_Type 1,0
TMD27632,Meal Plan 1,0,Room_Type 1,0
TMD27633,Meal Plan 1,0,Room_Type 1,1
TMD27634,Meal Plan 2,0,Room_Type 1,0
TMD27635,Meal Plan 2,0,Room_Type 1,1
TMD27636,Meal Plan 1,0,Room_Type 1,1
TMD27637,Meal Plan 1,0,Room_Type 4,0
TMD27638,Meal Plan 1,0,Room_Type 4,1
TMD27639,Meal Plan 1,0,Room_Type 1,0
TMD27640,Meal Plan 1,0,Room_Type 2,1
TMD27641,Meal Plan 2,0,Room_Type 1,0
TMD27642,Meal Plan 1,0,Room_Type 4,0
TMD27643,Meal Plan 1,0,Room_Type 1,0
TMD27644,Meal Plan 1,0,Room_Type 1,0
TMD27645,Meal Plan 1,0,Room_Type 1,1
TMD27646,Meal Plan 1,0,Room_Type 1,0
TMD27647,Meal Plan 1,0,Room_Type 1,1
TMD27648,Meal Plan 1,0,Room_Type 1,3
TMD27649,Not Selected,0,Room_Type 1,2
TMD27650,Meal Plan 1,0,Room_Type 1,0
TMD27651,Meal Plan 1,0,Room_Type 1,1
TMD27652,Meal Plan 1,0,Room_Type 4,2
TMD27653,Meal Plan 2,0,Room_Type 1,0
TMD27654,Meal Plan 1,0,Room_Type 1,0
TMD27655,Meal Plan 2,0,Room_Type 1,0
TMD27656,Not Selected,0,Room_Type 1,1
TMD27657,Meal Plan 2,0,Room_Type 1,0
TMD27658,Meal Plan 1,0,Room_Type 1,0
TMD27659,Meal Plan 1,0,Room_Type 1,0
TMD27660,Meal Plan 1,0,Room_Type 1,1
TMD27661,Meal Plan 1,0,Room_Type 1,1
TMD27662,Meal Plan 1,0,Room_Type 1,0
TMD27663,Meal Plan 1,0,Room_Type 1,0
TMD27664,Meal Plan 1,1,Room_Type 4,1
TMD27665,Meal Plan 1,0,Room_Type 1,0
TMD27666,Meal Plan 1,0,Room_Type 7,2
TMD27667,Meal Plan 1,0,Room_Type 1,0
TMD27668,Meal Plan 1,0,Room_Type 1,0
TMD27669,Meal Plan 1,0,Room_Type 6,0
TMD27670,Meal Plan 1,0,Room_Type 1,0
TMD27671,Meal Plan 1,0,Room_Type 1,1
TMD27672,Meal Plan 1,0,Room_Type 1,0
TMD27673,Meal Plan 1,0,Room_Type 1,1
TMD27674,Meal Plan 1,0,Room_Type 1,0
TMD27675,Meal Plan 2,0,Room_Type 1,0
TMD27676,Meal Plan 1,0,Room_Type 1,1
TMD27677,Meal Plan 1,0,Room_Type 1,4
TMD27678,Meal Plan 1,0,Room_Type 4,1
TMD27679,Meal Plan 1,0,Room_Type 1,1
TMD27680,Meal Plan 1,0,Room_Type 1,1
TMD27681,Meal Plan 1,0,Room_Type 1,0
TMD27682,Meal Plan 1,0,Room_Type 1,0
TMD27683,Meal Plan 1,0,Room_Type 1,1
TMD27684,Meal Plan 1,0,Room_Type 1,3
TMD27685,Meal Plan 1,0,Room_Type 5,0
TMD27686,Meal Plan 1,0,Room_Type 1,0
TMD27687,Meal Plan 2,0,Room_Type 1,1
TMD27688,Meal Plan 1,0,Room_Type 4,1
TMD27689,Meal Plan 1,0,Room_Type 1,0
TMD27690,Meal Plan 1,0,Room_Type 1,0
TMD27691,Meal Plan 1,0,Room_Type 1,0
TMD27692,Meal Plan 1,0,Room_Type 1,0
TMD27693,Meal Plan 1,0,Room_Type 1,0
TMD27694,Meal Plan 1,0,Room_Type 7,0
TMD27695,Meal Plan 1,0,Room_Type 4,0
TMD27696,Meal Plan 2,0,Room_Type 1,0
TMD27697,Meal Plan 1,0,Room_Type 1,0
TMD27698,Meal Plan 1,0,Room_Type 1,0
TMD27699,Meal Plan 1,0,Room_Type 4,0
TMD27700,Meal Plan 1,0,Room_Type 4,0
TMD27701,Meal Plan 1,0,Room_Type 1,0
TMD27702,Meal Plan 1,0,Room_Type 1,0
TMD27703,Not Selected,0,Room_Type 1,0
TMD27704,Meal Plan 1,0,Room_Type 1,2
TMD27705,Meal Plan 1,0,Room_Type 4,0
TMD27706,Meal Plan 1,0,Room_Type 1,0
TMD27707,Meal Plan 1,0,Room_Type 1,0
TMD27708,Meal Plan 1,0,Room_Type 1,0
TMD27709,Meal Plan 2,0,Room_Type 1,0
TMD27710,Meal Plan 1,0,Room_Type 1,1
TMD27711,Meal Plan 1,0,Room_Type 1,1
TMD27712,Meal Plan 2,0,Room_Type 1,0
TMD27713,Meal Plan 1,0,Room_Type 4,0
TMD27714,Meal Plan 1,0,Room_Type 1,3
TMD27715,Meal Plan 1,0,Room_Type 1,1
TMD27716,Not Selected,0,Room_Type 1,1
TMD27717,Not Selected,0,Room_Type 2,0
TMD27718,Meal Plan 1,0,Room_Type 1,0
TMD27719,Meal Plan 1,0,Room_Type 1,0
TMD27720,Meal Plan 1,1,Room_Type 1,1
TMD27721,Meal Plan 1,0,Room_Type 4,1
TMD27722,Meal Plan 1,0,Room_Type 1,0
TMD27723,Meal Plan 1,0,Room_Type 1,0
TMD27724,Meal Plan 2,0,Room_Type 1,0
TMD27725,Meal Plan 1,0,Room_Type 1,1
TMD27726,Meal Plan 1,0,Room_Type 1,0
TMD27727,Meal Plan 1,0,Room_Type 6,0
TMD27728,Meal Plan 1,0,Room_Type 1,2
TMD27729,Meal Plan 1,0,Room_Type 1,1
TMD27730,Meal Plan 1,0,Room_Type 4,0
TMD27731,Meal Plan 1,0,Room_Type 1,0
TMD27732,Meal Plan 1,0,Room_Type 1,2
TMD27733,Meal Plan 1,0,Room_Type 1,0
TMD27734,Meal Plan 1,0,Room_Type 4,2
TMD27735,Meal Plan 1,0,Room_Type 1,0
TMD27736,Meal Plan 1,0,Room_Type 1,1
TMD27737,Meal Plan 1,0,Room_Type 2,1
TMD27738,Meal Plan 1,0,Room_Type 4,0
TMD27739,Meal Plan 1,0,Room_Type 4,1
TMD27740,Meal Plan 1,0,Room_Type 1,0
TMD27741,Meal Plan 1,0,Room_Type 4,0
TMD27742,Meal Plan 1,0,Room_Type 1,0
TMD27743,Meal Plan 1,0,Room_Type 1,0
TMD27744,Meal Plan 1,0,Room_Type 1,0
TMD27745,Meal Plan 1,0,Room_Type 1,1
TMD27746,Not Selected,0,Room_Type 1,0
TMD27747,Meal Plan 1,0,Room_Type 1,0
TMD27748,Meal Plan 1,0,Room_Type 1,1
TMD27749,Not Selected,0,Room_Type 1,0
TMD27750,Meal Plan 1,0,Room_Type 1,2
TMD27751,Meal Plan 1,0,Room_Type 1,2
TMD27752,Meal Plan 1,0,Room_Type 1,0
TMD27753,Meal Plan 1,0,Room_Type 1,0
TMD27754,Meal Plan 1,0,Room_Type 6,0
TMD27755,Meal Plan 1,0,Room_Type 1,2
TMD27756,Meal Plan 1,0,Room_Type 1,1
TMD27757,Meal Plan 1,0,Room_Type 1,0
TMD27758,Meal Plan 1,0,Room_Type 1,0
TMD27759,Meal Plan 2,0,Room_Type 1,0
TMD27760,Meal Plan 1,0,Room_Type 6,0
TMD27761,Meal Plan 1,0,Room_Type 1,0
TMD27762,Meal Plan 1,1,Room_Type 4,1
TMD27763,Meal Plan 2,0,Room_Type 1,0
TMD27764,Not Selected,0,Room_Type 1,1
TMD27765,Meal Plan 1,1,Room_Type 4,1
TMD27766,Meal Plan 2,0,Room_Type 1,0
TMD27767,Meal Plan 1,0,Room_Type 2,1
TMD27768,Meal Plan 1,0,Room_Type 4,0
TMD27769,Not Selected,0,Room_Type 4,0
TMD27770,Meal Plan 2,0,Room_Type 1,1
TMD27771,Not Selected,0,Room_Type 1,0
TMD27772,Meal Plan 1,0,Room_Type 1,0
TMD27773,Meal Plan 1,0,Room_Type 1,0
TMD27774,Meal Plan 1,0,Room_Type 4,1
TMD27775,Meal Plan 1,0,Room_Type 1,0
TMD27776,Meal Plan 2,0,Room_Type 1,1
TMD27777,Meal Plan 1,0,Room_Type 1,0
TMD27778,Meal Plan 2,0,Room_Type 1,0
TMD27779,Meal Plan 2,0,Room_Type 1,0
TMD27780,Meal Plan 2,0,Room_Type 1,0
TMD27781,Meal Plan 1,0,Room_Type 1,0
TMD27782,Not Selected,0,Room_Type 1,0
TMD27783,Meal Plan 1,0,Room_Type 1,0
TMD27784,Meal Plan 1,0,Room_Type 1,0
TMD27785,Not Selected,0,Room_Type 1,1
TMD27786,Meal Plan 1,0,Room_Type 1,0
TMD27787,Meal Plan 2,0,Room_Type 1,0
TMD27788,Not Selected,0,Room_Type 1,1
TMD27789,Meal Plan 1,0,Room_Type 4,1
TMD27790,Meal Plan 1,0,Room_Type 6,3
TMD27791,Not Selected,0,Room_Type 1,0
TMD27792,Not Selected,0,Room_Type 1,2
TMD27793,Meal Plan 1,0,Room_Type 1,0
TMD27794,Meal Plan 1,0,Room_Type 1,0
TMD27795,Meal Plan 1,0,Room_Type 1,0
TMD27796,Meal Plan 1,0,Room_Type 1,1
TMD27797,Meal Plan 1,0,Room_Type 4,0
TMD27798,Meal Plan 2,0,Room_Type 1,1
TMD27799,Meal Plan 2,0,Room_Type 1,1
TMD27800,Meal Plan 1,0,Room_Type 4,0
TMD27801,Meal Plan 1,1,Room_Type 1,0
TMD27802,Meal Plan 1,0,Room_Type 1,1
TMD27803,Meal Plan 1,0,Room_Type 1,0
TMD27804,Meal Plan 1,0,Room_Type 1,1
TMD27805,Meal Plan 1,0,Room_Type 1,0
TMD27806,Meal Plan 1,0,Room_Type 1,2
TMD27807,Meal Plan 1,0,Room_Type 1,0
TMD27808,Meal Plan 1,0,Room_Type 1,0
TMD27809,Not Selected,0,Room_Type 1,0
TMD27810,Not Selected,0,Room_Type 1,0
TMD27811,Meal Plan 1,0,Room_Type 1,2
TMD27812,Meal Plan 1,0,Room_Type 1,2
TMD27813,Meal Plan 1,0,Room_Type 1,2
TMD27814,Meal Plan 1,0,Room_Type 1,1
TMD27815,Meal Plan 2,0,Room_Type 1,0
TMD27816,Not Selected,0,Room_Type 1,0
TMD27817,Meal Plan 1,0,Room_Type 1,0
TMD27818,Not Selected,0,Room_Type 1,2
TMD27819,Meal Plan 1,1,Room_Type 1,0
TMD27820,Meal Plan 1,0,Room_Type 1,0
TMD27821,Meal Plan 1,0,Room_Type 1,1
TMD27822,Meal Plan 1,0,Room_Type 4,2
TMD27823,Meal Plan 1,0,Room_Type 1,0
TMD27824,Meal Plan 2,0,Room_Type 6,0
TMD27825,Meal Plan 1,0,Room_Type 1,0
TMD27826,Not Selected,0,Room_Type 1,3
TMD27827,Meal Plan 1,0,Room_Type 1,1
TMD27828,Meal Plan 1,0,Room_Type 1,0
TMD27829,Meal Plan 1,0,Room_Type 4,1
TMD27830,Meal Plan 1,0,Room_Type 1,0
TMD27831,Meal Plan 1,0,Room_Type 6,2
TMD27832,Not Selected,0,Room_Type 1,1
TMD27833,Meal Plan 1,0,Room_Type 4,0
TMD27834,Meal Plan 1,0,Room_Type 1,2
TMD27835,Meal Plan 1,1,Room_Type 1,1
TMD27836,Meal Plan 1,0,Room_Type 4,1
TMD27837,Meal Plan 1,0,Room_Type 1,0
TMD27838,Meal Plan 2,0,Room_Type 1,0
TMD27839,Not Selected,0,Room_Type 1,0
TMD27840,Meal Plan 1,0,Room_Type 4,4
TMD27841,Meal Plan 1,0,Room_Type 1,0
TMD27842,Meal Plan 1,0,Room_Type 1,0
TMD27843,Meal Plan 1,0,Room_Type 1,1
TMD27844,Meal Plan 1,0,Room_Type 1,0
TMD27845,Meal Plan 1,0,Room_Type 5,0
TMD27846,Meal Plan 1,0,Room_Type 5,0
TMD27847,Meal Plan 1,0,Room_Type 1,0
TMD27848,Not Selected,0,Room_Type 1,0
TMD27849,Meal Plan 1,0,Room_Type 1,2
TMD27850,Meal Plan 1,0,Room_Type 1,0
TMD27851,Meal Plan 1,1,Room_Type 4,0
TMD27852,Meal Plan 1,0,Room_Type 1,0
TMD27853,Meal Plan 1,0,Room_Type 2,0
TMD27854,Meal Plan 1,0,Room_Type 1,0
TMD27855,Meal Plan 2,0,Room_Type 1,0
TMD27856,Meal Plan 2,0,Room_Type 1,0
TMD27857,Meal Plan 1,0,Room_Type 1,0
TMD27858,Meal Plan 2,0,Room_Type 1,0
TMD27859,Meal Plan 1,0,Room_Type 1,0
TMD27860,Meal Plan 1,0,Room_Type 1,0
TMD27861,Not Selected,0,Room_Type 1,1
TMD27862,Meal Plan 1,0,Room_Type 1,0
TMD27863,Meal Plan 1,0,Room_Type 1,0
TMD27864,Not Selected,0,Room_Type 1,2
TMD27865,Not Selected,0,Room_Type 1,0
TMD27866,Meal Plan 1,0,Room_Type 1,0
TMD27867,Meal Plan 1,0,Room_Type 1,0
TMD27868,Meal Plan 1,0,Room_Type 4,3
TMD27869,Meal Plan 1,0,Room_Type 1,1
TMD27870,Meal Plan 1,0,Room_Type 1,1
TMD27871,Meal Plan 1,0,Room_Type 4,1
TMD27872,Meal Plan 1,0,Room_Type 1,2
TMD27873,Meal Plan 1,0,Room_Type 1,0
TMD27874,Meal Plan 1,0,Room_Type 1,0
TMD27875,Not Selected,0,Room_Type 1,0
TMD27876,Meal Plan 1,0,Room_Type 1,0
TMD27877,Not Selected,0,Room_Type 1,1
TMD27878,Meal Plan 1,0,Room_Type 4,0
TMD27879,Not Selected,0,Room_Type 1,2
TMD27880,Not Selected,0,Room_Type 1,0
TMD27881,Meal Plan 1,0,Room_Type 1,2
TMD27882,Meal Plan 1,0,Room_Type 1,0
TMD27883,Meal Plan 1,0,Room_Type 1,0
TMD27884,Meal Plan 1,0,Room_Type 4,1
TMD27885,Meal Plan 1,0,Room_Type 1,1
TMD27886,Meal Plan 1,0,Room_Type 1,1
TMD27887,Meal Plan 1,0,Room_Type 1,0
TMD27888,Meal Plan 1,0,Room_Type 1,0
TMD27889,Meal Plan 1,0,Room_Type 4,1
TMD27890,Meal Plan 1,0,Room_Type 1,0
TMD27891,Meal Plan 1,0,Room_Type 1,0
TMD27892,Meal Plan 1,0,Room_Type 7,2
TMD27893,Meal Plan 1,0,Room_Type 4,2
TMD27894,Meal Plan 1,0,Room_Type 6,0
TMD27895,Meal Plan 1,0,Room_Type 1,0
TMD27896,Meal Plan 1,0,Room_Type 4,0
TMD27897,Meal Plan 2,0,Room_Type 1,0
TMD27898,Meal Plan 1,0,Room_Type 1,0
TMD27899,Meal Plan 1,0,Room_Type 1,0
TMD27900,Meal Plan 1,0,Room_Type 4,0
TMD27901,Not Selected,0,Room_Type 1,0
TMD27902,Meal Plan 1,0,Room_Type 1,0
TMD27903,Meal Plan 1,0,Room_Type 4,0
TMD27904,Meal Plan 1,0,Room_Type 1,0
TMD27905,Meal Plan 2,0,Room_Type 1,1
TMD27906,Meal Plan 1,0,Room_Type 1,2
TMD27907,Meal Plan 1,0,Room_Type 2,1
TMD27908,Meal Plan 2,0,Room_Type 1,0
TMD27909,Meal Plan 1,0,Room_Type 4,2
TMD27910,Meal Plan 1,0,Room_Type 4,1
TMD27911,Not Selected,0,Room_Type 1,0
TMD27912,Meal Plan 1,0,Room_Type 1,0
TMD27913,Meal Plan 1,0,Room_Type 1,0
TMD27914,Meal Plan 1,0,Room_Type 4,1
TMD27915,Meal Plan 1,0,Room_Type 2,1
TMD27916,Not Selected,0,Room_Type 1,2
TMD27917,Meal Plan 1,0,Room_Type 1,0
TMD27918,Meal Plan 1,0,Room_Type 1,0
TMD27919,Meal Plan 2,0,Room_Type 1,1
TMD27920,Meal Plan 1,0,Room_Type 4,0
TMD27921,Meal Plan 1,0,Room_Type 4,1
TMD27922,Meal Plan 1,1,Room_Type 6,1
TMD27923,Meal Plan 1,0,Room_Type 1,2
TMD27924,Meal Plan 1,0,Room_Type 1,0
TMD27925,Meal Plan 1,0,Room_Type 1,1
TMD27926,Meal Plan 1,0,Room_Type 4,2
TMD27927,Meal Plan 1,0,Room_Type 1,1
TMD27928,Meal Plan 1,0,Room_Type 1,1
TMD27929,Meal Plan 1,0,Room_Type 4,1
TMD27930,Meal Plan 1,0,Room_Type 4,0
TMD27931,Meal Plan 1,0,Room_Type 1,0
TMD27932,Meal Plan 1,0,Room_Type 1,0
TMD27933,Meal Plan 1,0,Room_Type 1,0
TMD27934,Meal Plan 1,0,Room_Type 1,0
TMD27935,Not Selected,0,Room_Type 1,0
TMD27936,Meal Plan 1,0,Room_Type 1,0
TMD27937,Meal Plan 2,0,Room_Type 1,0
TMD27938,Meal Plan 1,0,Room_Type 4,0
TMD27939,Meal Plan 1,0,Room_Type 1,0
TMD27940,Meal Plan 1,0,Room_Type 2,1
TMD27941,Not Selected,0,Room_Type 1,1
TMD27942,Meal Plan 1,0,Room_Type 1,2
TMD27943,Meal Plan 2,0,Room_Type 1,0
TMD27944,Meal Plan 1,0,Room_Type 1,0
TMD27945,Meal Plan 1,0,Room_Type 1,0
TMD27946,Meal Plan 1,0,Room_Type 1,1
TMD27947,Meal Plan 1,0,Room_Type 1,0
TMD27948,Meal Plan 2,0,Room_Type 1,0
TMD27949,Not Selected,0,Room_Type 1,2
TMD27950,Meal Plan 2,0,Room_Type 1,1
TMD27951,Meal Plan 1,0,Room_Type 4,1
