booking_id,customer_id,full_date,year,month,date,weekend_nights,week_nights,duration,avg_euros_per_night
TMD30566,INN30566,2018-04-21,2018,4,21,0,1,1,81.08
TMD30567,INN30567,2018-06-08,2018,6,8,0,1,1,120
TMD30568,INN30568,2018-10-31,2018,10,31,1,2,3,105.6
TMD30569,INN30569,2018-09-26,2018,9,26,1,3,4,95
TMD30570,INN30570,2018-02-26,2018,2,26,1,2,3,61.07
TMD30571,INN30571,2018-09-11,2018,9,11,2,1,3,135.9
TMD30572,INN30572,2018-04-03,2018,4,3,2,0,2,101
TMD30573,INN30573,2018-07-10,2018,7,10,2,2,4,99
TMD30574,INN30574,2018-03-02,2018,3,2,0,1,1,65.8
TMD30575,INN30575,2018-02-04,2018,2,4,0,2,2,81.5
TMD30576,INN30576,2017-10-09,2017,10,9,0,1,1,155
TMD30577,INN30577,2018-11-17,2018,11,17,0,3,3,79.2
TMD30578,INN30578,2017-11-28,2017,11,28,2,1,3,55.63
TMD30579,INN30579,2018-03-12,2018,3,12,2,3,5,116.2
TMD30580,INN30580,2018-04-13,2018,4,13,0,2,2,89
TMD30581,INN30581,2018-09-30,2018,9,30,1,2,3,95.4
TMD30582,INN30582,2018-11-08,2018,11,8,0,1,1,140
TMD30583,INN30583,2017-09-05,2017,9,5,2,4,6,116.85
TMD30584,INN30584,2018-06-26,2018,6,26,2,1,3,146
TMD30585,INN30585,2018-08-01,2018,8,1,1,5,6,114.75
TMD30586,INN30586,2018-06-20,2018,6,20,1,2,3,120
TMD30587,INN30587,2017-11-27,2017,11,27,0,2,2,90.9
TMD30588,INN30588,2018-01-28,2018,1,28,0,2,2,85
TMD30589,INN30589,2018-07-24,2018,7,24,2,5,7,95.13
TMD30590,INN30590,2018-09-04,2018,9,4,2,0,2,87.3
TMD30591,INN30591,2018-11-18,2018,11,18,0,2,2,111
TMD30592,INN30592,2018-06-06,2018,6,6,1,1,2,115
TMD30593,INN30593,2018-03-03,2018,3,3,0,3,3,38.67
TMD30594,INN30594,2017-07-19,2017,7,19,2,2,4,76.5
TMD30595,INN30595,2018-04-23,2018,4,23,2,5,7,99.45
TMD30596,INN30596,2018-12-23,2018,12,23,1,2,3,0
TMD30597,INN30597,2018-08-22,2018,8,22,1,1,2,100
TMD30598,INN30598,2018-11-04,2018,11,4,0,1,1,124
TMD30599,INN30599,2018-06-02,2018,6,2,0,3,3,116.1
TMD30600,INN30600,2018-07-01,2018,7,1,1,2,3,168.3
TMD30601,INN30601,2018-02-19,2018,2,19,0,1,1,81
TMD30602,INN30602,2018-04-10,2018,4,10,2,3,5,113.52
TMD30603,INN30603,2018-08-01,2018,8,1,1,3,4,99.45
TMD30604,INN30604,2018-10-07,2018,10,7,1,2,3,151.2
TMD30605,INN30605,2018-12-09,2018,12,9,2,2,4,96.9
TMD30606,INN30606,2018-06-14,2018,6,14,0,3,3,120
TMD30607,INN30607,2018-04-12,2018,4,12,0,2,2,96.3
TMD30608,INN30608,2018-09-24,2018,9,24,2,1,3,126.9
TMD30609,INN30609,2018-01-14,2018,1,14,0,3,3,86.75
TMD30610,INN30610,2018-03-17,2018,3,17,0,1,1,97
TMD30611,INN30611,2018-01-19,2018,1,19,0,2,2,71
TMD30612,INN30612,2018-05-08,2018,5,8,2,2,4,80.75
TMD30613,INN30613,2018-03-02,2018,3,2,0,1,1,86
TMD30614,INN30614,2018-04-13,2018,4,13,0,1,1,65
TMD30615,INN30615,2018-11-23,2018,11,23,0,3,3,78.3
TMD30616,INN30616,2018-06-14,2018,6,14,0,3,3,120
TMD30617,INN30617,2018-03-01,2018,2,29,1,0,1,142
TMD30618,INN30618,2017-10-15,2017,10,15,0,1,1,100
TMD30619,INN30619,2018-10-24,2018,10,24,1,3,4,85
TMD30620,INN30620,2018-09-06,2018,9,6,0,4,4,130.5
TMD30621,INN30621,2018-12-10,2018,12,10,1,1,2,79.2
TMD30622,INN30622,2017-10-23,2017,10,23,1,2,3,94.5
TMD30623,INN30623,2018-11-18,2018,11,18,2,2,4,70.72
TMD30624,INN30624,2018-08-15,2018,8,15,1,1,2,76.5
TMD30625,INN30625,2018-03-13,2018,3,13,2,1,3,85.67
TMD30626,INN30626,2018-07-23,2018,7,23,4,7,11,87.58
TMD30627,INN30627,2017-10-08,2017,10,8,1,3,4,86
TMD30628,INN30628,2017-07-30,2017,7,30,0,1,1,0
TMD30629,INN30629,2018-05-20,2018,5,20,2,2,4,107.25
TMD30630,INN30630,2018-06-14,2018,6,14,0,3,3,120
TMD30631,INN30631,2018-08-31,2018,8,31,0,2,2,127.8
TMD30632,INN30632,2018-09-11,2018,9,11,2,1,3,168.3
TMD30633,INN30633,2018-03-01,2018,2,29,1,2,3,193
TMD30634,INN30634,2018-09-04,2018,9,4,2,5,7,131.14
TMD30635,INN30635,2018-02-19,2018,2,19,1,2,3,81
TMD30636,INN30636,2018-12-16,2018,12,16,1,2,3,79.2
TMD30637,INN30637,2018-06-13,2018,6,13,1,1,2,79
TMD30638,INN30638,2018-09-04,2018,9,4,2,5,7,131.14
TMD30639,INN30639,2018-11-27,2018,11,27,2,1,3,75
TMD30640,INN30640,2018-03-11,2018,3,11,0,1,1,75
TMD30641,INN30641,2018-08-29,2018,8,29,1,2,3,118
TMD30642,INN30642,2018-12-26,2018,12,26,3,6,9,68.66
TMD30643,INN30643,2018-03-28,2018,3,28,1,0,1,101
TMD30644,INN30644,2018-06-17,2018,6,17,0,2,2,75
TMD30645,INN30645,2017-12-30,2017,12,30,1,4,5,123
TMD30646,INN30646,2018-08-14,2018,8,14,2,0,2,135.9
TMD30647,INN30647,2018-06-12,2018,6,12,2,1,3,119.5
TMD30648,INN30648,2018-06-26,2018,6,26,2,1,3,77.29
TMD30649,INN30649,2018-10-24,2018,10,24,1,3,4,100
TMD30650,INN30650,2018-09-26,2018,9,26,1,2,3,184.06
TMD30651,INN30651,2018-11-13,2018,11,13,2,1,3,79.2
TMD30652,INN30652,2018-07-30,2018,7,30,2,2,4,80.75
TMD30653,INN30653,2017-09-17,2017,9,17,0,1,1,94.5
TMD30654,INN30654,2018-11-06,2018,11,6,2,2,4,117.3
TMD30655,INN30655,2018-05-26,2018,5,26,0,1,1,110
TMD30656,INN30656,2017-08-13,2017,8,13,0,3,3,140
TMD30657,INN30657,2018-04-13,2018,4,13,0,4,4,116
TMD30658,INN30658,2018-06-24,2018,6,24,0,2,2,115
TMD30659,INN30659,2017-10-19,2017,10,19,1,1,2,126
TMD30660,INN30660,2018-05-09,2018,5,9,1,2,3,85
TMD30661,INN30661,2018-03-20,2018,3,20,2,2,4,75
TMD30662,INN30662,2018-08-13,2018,8,13,2,5,7,89.25
TMD30663,INN30663,2018-12-23,2018,12,23,2,2,4,144.5
TMD30664,INN30664,2018-11-24,2018,11,24,2,3,5,96.9
TMD30665,INN30665,2018-08-15,2018,8,15,1,3,4,125.55
TMD30666,INN30666,2018-06-14,2018,6,14,0,3,3,120
TMD30667,INN30667,2018-11-04,2018,11,4,0,1,1,124
TMD30668,INN30668,2018-07-06,2018,7,6,0,4,4,72.25
TMD30669,INN30669,2018-03-19,2018,3,19,2,1,3,131.4
TMD30670,INN30670,2018-04-22,2018,4,22,0,2,2,127.8
TMD30671,INN30671,2018-10-10,2018,10,10,1,0,1,98.1
TMD30672,INN30672,2018-06-20,2018,6,20,1,2,3,85.5
TMD30673,INN30673,2018-08-06,2018,8,6,0,1,1,147.3
TMD30674,INN30674,2018-05-24,2018,5,24,0,1,1,89
TMD30675,INN30675,2017-12-09,2017,12,9,0,4,4,70
TMD30676,INN30676,2018-09-14,2018,9,14,0,3,3,207.9
TMD30677,INN30677,2018-08-01,2018,8,1,1,1,2,94.56
TMD30678,INN30678,2018-01-10,2018,1,10,1,0,1,66
TMD30679,INN30679,2018-10-18,2018,10,18,0,3,3,91.63
TMD30680,INN30680,2018-04-16,2018,4,16,1,1,2,152
TMD30681,INN30681,2018-09-19,2018,9,19,1,3,4,119
TMD30682,INN30682,2018-08-19,2018,8,19,1,2,3,145
TMD30683,INN30683,2018-02-12,2018,2,12,0,2,2,79
TMD30684,INN30684,2017-08-10,2017,8,10,1,5,6,90
TMD30685,INN30685,2017-10-23,2017,10,23,2,2,4,88.5
TMD30686,INN30686,2018-08-19,2018,8,19,2,3,5,99.3
TMD30687,INN30687,2018-08-18,2018,8,18,2,3,5,139.5
TMD30688,INN30688,2018-07-01,2018,7,1,1,2,3,75
TMD30689,INN30689,2018-04-24,2018,4,24,2,2,4,79.56
TMD30690,INN30690,2018-11-24,2018,11,24,0,3,3,69.9
TMD30691,INN30691,2018-05-20,2018,5,20,2,3,5,78
TMD30692,INN30692,2017-08-24,2017,8,24,1,2,3,90
TMD30693,INN30693,2018-10-14,2018,10,14,0,2,2,190.8
TMD30694,INN30694,2018-12-30,2018,12,30,2,2,4,122.48
TMD30695,INN30695,2018-11-12,2018,11,12,2,1,3,92.4
TMD30696,INN30696,2018-07-19,2018,7,19,0,3,3,123.9
TMD30697,INN30697,2017-08-14,2017,8,14,0,2,2,101.5
TMD30698,INN30698,2018-04-19,2018,4,19,0,4,4,124.53
TMD30699,INN30699,2018-11-01,2018,11,1,0,3,3,110
TMD30700,INN30700,2018-12-21,2018,12,21,0,1,1,0
TMD30701,INN30701,2018-05-27,2018,5,27,0,2,2,159.3
TMD30702,INN30702,2018-06-13,2018,6,13,1,1,2,111
TMD30703,INN30703,2018-07-01,2018,7,1,0,2,2,85.5
TMD30704,INN30704,2018-06-12,2018,6,12,1,0,1,121
TMD30705,INN30705,2018-10-16,2018,10,16,2,0,2,96.3
TMD30706,INN30706,2018-09-02,2018,9,2,2,2,4,101.79
TMD30707,INN30707,2018-12-24,2018,12,24,2,3,5,117.3
TMD30708,INN30708,2017-10-13,2017,10,13,0,3,3,112
TMD30709,INN30709,2018-12-29,2018,12,29,2,3,5,70
TMD30710,INN30710,2018-07-28,2018,7,28,0,2,2,124
TMD30711,INN30711,2018-06-26,2018,6,26,2,2,4,192.6
TMD30712,INN30712,2017-10-20,2017,10,20,0,5,5,75
TMD30713,INN30713,2018-11-01,2018,11,1,0,3,3,110
TMD30714,INN30714,2018-12-02,2018,12,2,0,2,2,85
TMD30715,INN30715,2018-01-24,2018,1,24,1,0,1,66
TMD30716,INN30716,2017-10-19,2017,10,19,1,4,5,68.72
TMD30717,INN30717,2017-10-07,2017,10,7,0,3,3,164
TMD30718,INN30718,2018-10-02,2018,10,2,2,0,2,113.4
TMD30719,INN30719,2018-07-16,2018,7,16,2,1,3,105.3
TMD30720,INN30720,2018-04-19,2018,4,19,0,4,4,88.83
TMD30721,INN30721,2018-02-10,2018,2,10,0,3,3,60
TMD30722,INN30722,2018-01-28,2018,1,28,0,1,1,79
TMD30723,INN30723,2017-09-07,2017,9,7,1,3,4,77.57
TMD30724,INN30724,2018-11-17,2018,11,17,0,3,3,90
TMD30725,INN30725,2018-05-03,2018,5,3,0,3,3,138
TMD30726,INN30726,2017-12-20,2017,12,20,2,2,4,55.63
TMD30727,INN30727,2018-05-01,2018,5,1,2,2,4,89.25
TMD30728,INN30728,2018-06-10,2018,6,10,1,2,3,90.67
TMD30729,INN30729,2018-04-22,2018,4,22,0,2,2,167
TMD30730,INN30730,2017-08-08,2017,8,8,2,1,3,94.5
TMD30731,INN30731,2018-02-13,2018,2,13,1,1,2,83.55
TMD30732,INN30732,2018-11-19,2018,11,19,0,1,1,111
TMD30733,INN30733,2017-09-30,2017,9,30,0,2,2,108
TMD30734,INN30734,2017-11-13,2017,11,13,0,2,2,12
TMD30735,INN30735,2018-05-21,2018,5,21,2,2,4,194
TMD30736,INN30736,2018-04-16,2018,4,16,2,1,3,177.3
TMD30737,INN30737,2018-03-05,2018,3,5,2,1,3,92
TMD30738,INN30738,2018-05-17,2018,5,17,0,1,1,90
TMD30739,INN30739,2018-08-26,2018,8,26,2,3,5,122
TMD30740,INN30740,2018-12-02,2018,12,2,0,2,2,157.5
TMD30741,INN30741,2017-10-04,2017,10,4,2,3,5,79.85
TMD30742,INN30742,2018-10-16,2018,10,16,1,0,1,160
TMD30743,INN30743,2018-04-08,2018,4,8,2,6,8,200.75
TMD30744,INN30744,2017-10-05,2017,10,5,1,0,1,126
TMD30745,INN30745,2017-09-12,2017,9,12,0,1,1,0
TMD30746,INN30746,2018-05-25,2018,5,25,0,1,1,95
TMD30747,INN30747,2018-07-13,2018,7,13,1,4,5,105.3
TMD30748,INN30748,2018-10-19,2018,10,19,0,3,3,135
TMD30749,INN30749,2017-08-16,2017,8,16,2,4,6,76.5
TMD30750,INN30750,2018-03-05,2018,3,5,1,1,2,126
TMD30751,INN30751,2017-09-21,2017,9,21,1,4,5,68
TMD30752,INN30752,2018-08-06,2018,8,6,2,5,7,148
TMD30753,INN30753,2017-10-16,2017,10,16,0,2,2,101.5
TMD30754,INN30754,2018-07-30,2018,7,30,1,1,2,90
TMD30755,INN30755,2018-05-12,2018,5,12,1,3,4,110.59
TMD30756,INN30756,2018-01-31,2018,1,31,2,0,2,60
TMD30757,INN30757,2018-08-19,2018,8,19,2,2,4,132.18
TMD30758,INN30758,2018-06-20,2018,6,20,1,3,4,73.37
TMD30759,INN30759,2018-05-24,2018,5,24,0,3,3,140.4
TMD30760,INN30760,2018-03-31,2018,3,31,2,6,8,72.25
TMD30761,INN30761,2018-09-20,2018,9,20,0,1,1,122.4
TMD30762,INN30762,2018-03-13,2018,3,13,3,5,8,96.16
TMD30763,INN30763,2018-03-21,2018,3,21,2,5,7,104.55
TMD30764,INN30764,2018-07-01,2018,7,1,1,2,3,72.25
TMD30765,INN30765,2018-10-29,2018,10,29,2,2,4,70
TMD30766,INN30766,2018-11-03,2018,11,3,0,3,3,89
TMD30767,INN30767,2018-08-16,2018,8,16,0,5,5,187.5
TMD30768,INN30768,2018-08-07,2018,8,7,2,0,2,72.25
TMD30769,INN30769,2018-04-06,2018,4,6,0,1,1,104
TMD30770,INN30770,2018-04-01,2018,4,1,0,2,2,131.4
TMD30771,INN30771,2018-07-07,2018,7,7,0,3,3,103.5
TMD30772,INN30772,2018-08-31,2018,8,31,0,3,3,108.66
TMD30773,INN30773,2018-11-10,2018,11,10,1,3,4,126.48
TMD30774,INN30774,2018-06-12,2018,6,12,2,4,6,120
TMD30775,INN30775,2018-08-27,2018,8,27,2,4,6,112.03
TMD30776,INN30776,2018-03-18,2018,3,18,0,2,2,109
TMD30777,INN30777,2018-12-04,2018,12,4,2,1,3,88
TMD30778,INN30778,2018-12-27,2018,12,27,0,1,1,74.88
TMD30779,INN30779,2018-04-14,2018,4,14,0,1,1,90.9
TMD30780,INN30780,2018-07-27,2018,7,27,0,1,1,94.5
TMD30781,INN30781,2017-09-25,2017,9,25,2,3,5,102
TMD30782,INN30782,2018-03-16,2018,3,16,0,3,3,80
TMD30783,INN30783,2017-08-15,2017,8,15,1,1,2,162
TMD30784,INN30784,2018-03-19,2018,3,19,2,2,4,124.1
TMD30785,INN30785,2018-07-30,2018,7,30,2,1,3,192.3
TMD30786,INN30786,2018-10-26,2018,10,26,0,1,1,90
TMD30787,INN30787,2018-04-17,2018,4,17,2,1,3,89
TMD30788,INN30788,2018-07-19,2018,7,19,0,2,2,162
TMD30789,INN30789,2017-09-27,2017,9,27,2,0,2,65
TMD30790,INN30790,2018-04-26,2018,4,26,0,4,4,119.38
TMD30791,INN30791,2017-09-04,2017,9,4,2,4,6,78.33
TMD30792,INN30792,2018-09-22,2018,9,22,0,3,3,95.67
TMD30793,INN30793,2018-10-11,2018,10,11,0,1,1,78.48
TMD30794,INN30794,2018-09-21,2018,9,21,1,4,5,129.6
TMD30795,INN30795,2018-10-14,2018,10,14,0,2,2,115
TMD30796,INN30796,2017-09-07,2017,9,7,1,2,3,161.33
TMD30797,INN30797,2018-03-30,2018,3,30,0,4,4,82.45
TMD30798,INN30798,2018-08-20,2018,8,20,0,1,1,125
TMD30799,INN30799,2018-05-23,2018,5,23,1,1,2,117.9
TMD30800,INN30800,2017-10-19,2017,10,19,1,4,5,80.75
TMD30801,INN30801,2018-04-14,2018,4,14,0,2,2,123.3
TMD30802,INN30802,2017-10-07,2017,10,7,0,2,2,101
TMD30803,INN30803,2018-04-26,2018,4,26,1,5,6,177.93
TMD30804,INN30804,2018-09-01,2018,9,1,0,1,1,109.8
TMD30805,INN30805,2018-04-05,2018,4,5,0,4,4,88.83
TMD30806,INN30806,2018-11-13,2018,11,13,2,1,3,79
TMD30807,INN30807,2018-10-31,2018,10,31,1,0,1,78.99
TMD30808,INN30808,2018-05-13,2018,5,13,0,1,1,125.1
TMD30809,INN30809,2018-04-17,2018,4,17,2,2,4,80.75
TMD30810,INN30810,2018-12-23,2018,12,23,2,2,4,89.5
TMD30811,INN30811,2018-07-21,2018,7,21,2,5,7,114.63
TMD30812,INN30812,2018-05-17,2018,5,17,0,4,4,86
TMD30813,INN30813,2018-12-02,2018,12,2,3,7,10,76.59
TMD30814,INN30814,2018-04-16,2018,4,16,2,1,3,127.67
TMD30815,INN30815,2018-07-18,2018,7,18,1,1,2,75
TMD30816,INN30816,2018-10-11,2018,10,11,0,2,2,120
TMD30817,INN30817,2018-11-12,2018,11,12,2,1,3,150
TMD30818,INN30818,2018-10-06,2018,10,6,0,1,1,67
TMD30819,INN30819,2017-09-01,2017,9,1,3,10,13,116.62
TMD30820,INN30820,2018-12-09,2018,12,9,0,2,2,52
TMD30821,INN30821,2018-08-25,2018,8,25,0,3,3,90.9
TMD30822,INN30822,2018-06-21,2018,6,21,0,5,5,90.95
TMD30823,INN30823,2018-09-12,2018,9,12,1,4,5,80.75
TMD30824,INN30824,2017-12-05,2017,12,5,2,1,3,50
TMD30825,INN30825,2017-09-30,2017,9,30,0,1,1,112.2
TMD30826,INN30826,2018-10-23,2018,10,23,2,0,2,90
TMD30827,INN30827,2018-08-26,2018,8,26,2,2,4,162
TMD30828,INN30828,2017-11-15,2017,11,15,1,0,1,73.15
TMD30829,INN30829,2018-02-09,2018,2,9,0,5,5,67.5
TMD30830,INN30830,2018-10-15,2018,10,15,1,1,2,85
TMD30831,INN30831,2017-12-04,2017,12,4,2,2,4,65
TMD30832,INN30832,2017-08-11,2017,8,11,0,2,2,50.3
TMD30833,INN30833,2017-09-30,2017,9,30,0,1,1,112.2
TMD30834,INN30834,2018-04-09,2018,4,9,1,1,2,70
TMD30835,INN30835,2018-04-28,2018,4,28,0,3,3,85.7
TMD30836,INN30836,2018-10-05,2018,10,5,0,2,2,166.25
TMD30837,INN30837,2018-07-04,2018,7,4,1,3,4,150.3
TMD30838,INN30838,2018-08-03,2018,8,3,0,3,3,121.5
TMD30839,INN30839,2017-09-01,2017,9,1,0,2,2,73.15
TMD30840,INN30840,2018-03-01,2018,2,29,1,2,3,76
TMD30841,INN30841,2018-04-12,2018,4,12,0,3,3,164.25
TMD30842,INN30842,2018-10-12,2018,10,12,0,3,3,75
TMD30843,INN30843,2018-07-29,2018,7,29,0,1,1,94.5
TMD30844,INN30844,2018-07-02,2018,7,2,2,4,6,90.67
TMD30845,INN30845,2018-09-06,2018,9,6,0,1,1,98.1
TMD30846,INN30846,2018-11-04,2018,11,4,0,2,2,65
TMD30847,INN30847,2017-10-08,2017,10,8,1,3,4,72.75
TMD30848,INN30848,2018-06-03,2018,6,3,1,2,3,132
TMD30849,INN30849,2018-07-24,2018,7,24,1,0,1,139
TMD30850,INN30850,2018-10-13,2018,10,13,0,3,3,132.3
TMD30851,INN30851,2018-11-13,2018,11,13,2,4,6,68
TMD30852,INN30852,2018-03-31,2018,3,31,1,3,4,90.95
TMD30853,INN30853,2017-09-12,2017,9,12,2,5,7,96.17
TMD30854,INN30854,2018-06-09,2018,6,9,2,3,5,198.9
TMD30855,INN30855,2018-06-30,2018,6,30,0,2,2,151
TMD30856,INN30856,2018-08-02,2018,8,2,0,1,1,93.56
TMD30857,INN30857,2018-04-22,2018,4,22,1,2,3,85
TMD30858,INN30858,2018-06-04,2018,6,4,1,1,2,62.8
TMD30859,INN30859,2018-11-24,2018,11,24,0,1,1,75.2
TMD30860,INN30860,2018-09-05,2018,9,5,1,1,2,149
TMD30861,INN30861,2018-08-01,2018,8,1,2,5,7,132.48
TMD30862,INN30862,2018-04-28,2018,4,28,1,3,4,121.73
TMD30863,INN30863,2018-08-15,2018,8,15,1,3,4,131.4
TMD30864,INN30864,2018-08-21,2018,8,21,2,0,2,92.86
TMD30865,INN30865,2018-09-18,2018,9,18,2,1,3,135.9
TMD30866,INN30866,2018-11-02,2018,11,2,0,3,3,88.2
TMD30867,INN30867,2018-03-09,2018,3,9,0,3,3,77.5
TMD30868,INN30868,2018-06-15,2018,6,15,0,2,2,115
TMD30869,INN30869,2018-08-08,2018,8,8,2,5,7,85
TMD30870,INN30870,2017-10-16,2017,10,16,0,2,2,101.5
TMD30871,INN30871,2018-03-17,2018,3,17,0,1,1,82.4
TMD30872,INN30872,2018-10-13,2018,10,13,2,3,5,200.7
TMD30873,INN30873,2018-07-30,2018,7,30,0,1,1,156
TMD30874,INN30874,2017-09-14,2017,9,14,1,3,4,174
TMD30875,INN30875,2018-05-16,2018,5,16,1,1,2,89.75
TMD30876,INN30876,2018-01-30,2018,1,30,0,1,1,73.9
TMD30877,INN30877,2018-09-16,2018,9,16,1,2,3,75
TMD30878,INN30878,2017-10-05,2017,10,5,1,0,1,126
TMD30879,INN30879,2018-04-17,2018,4,17,2,0,2,101
TMD30880,INN30880,2018-03-25,2018,3,25,1,2,3,67.5
TMD30881,INN30881,2018-03-10,2018,3,10,0,2,2,71.1
TMD30882,INN30882,2017-12-28,2017,12,28,1,0,1,106
TMD30883,INN30883,2018-01-27,2018,1,27,0,2,2,81.9
TMD30884,INN30884,2017-10-02,2017,10,2,1,2,3,226.17
TMD30885,INN30885,2018-12-06,2018,12,6,0,1,1,62.64
TMD30886,INN30886,2018-03-20,2018,3,20,2,4,6,97.12
TMD30887,INN30887,2018-10-13,2018,10,13,0,1,1,109.65
TMD30888,INN30888,2018-08-09,2018,8,9,0,4,4,138.55
TMD30889,INN30889,2018-07-16,2018,7,16,1,1,2,139
TMD30890,INN30890,2018-04-18,2018,4,18,1,3,4,60.59
TMD30891,INN30891,2018-04-22,2018,4,22,2,2,4,106
TMD30892,INN30892,2018-05-13,2018,5,13,1,2,3,116.1
TMD30893,INN30893,2018-01-15,2018,1,15,2,2,4,77.25
TMD30894,INN30894,2018-09-18,2018,9,18,2,2,4,96.3
TMD30895,INN30895,2017-09-14,2017,9,14,1,2,3,90
TMD30896,INN30896,2018-02-03,2018,2,3,1,4,5,65.58
TMD30897,INN30897,2018-10-31,2018,10,31,1,0,1,96.3
TMD30898,INN30898,2017-10-22,2017,10,22,0,1,1,85
TMD30899,INN30899,2018-05-09,2018,5,9,1,3,4,85.5
TMD30900,INN30900,2017-08-14,2017,8,14,0,2,2,109
TMD30901,INN30901,2018-03-31,2018,3,31,0,3,3,123.3
TMD30902,INN30902,2017-09-13,2017,9,13,2,0,2,94.5
TMD30903,INN30903,2018-11-09,2018,11,9,0,1,1,88
TMD30904,INN30904,2018-05-29,2018,5,29,2,0,2,104.72
TMD30905,INN30905,2018-09-30,2018,9,30,2,3,5,73.96
TMD30906,INN30906,2018-07-27,2018,7,27,0,1,1,97.54
TMD30907,INN30907,2018-06-14,2018,6,14,0,3,3,65
TMD30908,INN30908,2017-07-01,2017,7,1,0,2,2,80
TMD30909,INN30909,2018-06-16,2018,6,16,0,3,3,125.1
TMD30910,INN30910,2018-05-19,2018,5,19,0,1,1,126.9
TMD30911,INN30911,2018-03-04,2018,3,4,0,1,1,129
TMD30912,INN30912,2018-08-27,2018,8,27,2,1,3,96.3
TMD30913,INN30913,2017-12-04,2017,12,4,2,2,4,55
TMD30914,INN30914,2018-03-20,2018,3,20,1,0,1,85
TMD30915,INN30915,2018-03-18,2018,3,18,0,2,2,112.5
TMD30916,INN30916,2018-03-19,2018,3,19,2,2,4,124.1
TMD30917,INN30917,2018-03-11,2018,3,11,1,2,3,76.5
TMD30918,INN30918,2017-10-30,2017,10,30,2,2,4,65
TMD30919,INN30919,2017-09-20,2017,9,20,2,3,5,118.15
TMD30920,INN30920,2017-08-31,2017,8,31,1,1,2,97.5
TMD30921,INN30921,2017-08-03,2017,8,3,1,4,5,76.5
TMD30922,INN30922,2018-08-22,2018,8,22,1,2,3,94.5
TMD30923,INN30923,2018-07-07,2018,7,7,1,3,4,173.25
TMD30924,INN30924,2018-04-02,2018,4,2,1,1,2,96.3
TMD30925,INN30925,2018-08-08,2018,8,8,1,0,1,65
TMD30926,INN30926,2018-04-18,2018,4,18,1,2,3,115.8
TMD30927,INN30927,2018-02-12,2018,2,12,1,2,3,74.8
TMD30928,INN30928,2018-08-25,2018,8,25,0,3,3,100
TMD30929,INN30929,2018-10-31,2018,10,31,1,4,5,114.4
TMD30930,INN30930,2018-10-25,2018,10,25,0,4,4,145
TMD30931,INN30931,2018-08-23,2018,8,23,2,5,7,98.87
TMD30932,INN30932,2018-09-20,2018,9,20,0,4,4,109.65
TMD30933,INN30933,2018-05-06,2018,5,6,0,2,2,114.3
TMD30934,INN30934,2018-04-23,2018,4,23,2,3,5,129.02
TMD30935,INN30935,2017-11-06,2017,11,6,0,1,1,95
TMD30936,INN30936,2017-08-22,2017,8,22,2,1,3,106.67
TMD30937,INN30937,2018-09-03,2018,9,3,4,10,14,196.91
TMD30938,INN30938,2017-08-16,2017,8,16,2,5,7,49.74
TMD30939,INN30939,2018-07-23,2018,7,23,1,1,2,173.25
TMD30940,INN30940,2018-04-29,2018,4,29,2,2,4,137.14
TMD30941,INN30941,2018-07-08,2018,7,8,0,1,1,123.3
TMD30942,INN30942,2017-11-22,2017,11,22,2,3,5,65
TMD30943,INN30943,2017-12-09,2017,12,9,1,4,5,69
TMD30944,INN30944,2017-11-13,2017,11,13,1,2,3,38.67
TMD30945,INN30945,2018-12-09,2018,12,9,0,2,2,124
TMD30946,INN30946,2018-08-24,2018,8,24,0,4,4,152.1
TMD30947,INN30947,2018-06-14,2018,6,14,0,3,3,120
TMD30948,INN30948,2018-12-03,2018,12,3,2,1,3,12
TMD30949,INN30949,2018-12-25,2018,12,25,2,2,4,95.2
TMD30950,INN30950,2018-02-28,2018,2,28,2,1,3,70
TMD30951,INN30951,2018-04-03,2018,4,3,2,1,3,112.5
TMD30952,INN30952,2018-10-03,2018,10,3,1,3,4,100
TMD30953,INN30953,2018-02-18,2018,2,18,0,3,3,76.8
TMD30954,INN30954,2018-03-29,2018,3,29,0,4,4,82.45
TMD30955,INN30955,2018-01-15,2018,1,15,2,6,8,77
TMD30956,INN30956,2018-08-26,2018,8,26,2,2,4,96.3
TMD30957,INN30957,2018-08-21,2018,8,21,2,0,2,112.5
TMD30958,INN30958,2018-04-27,2018,4,27,0,3,3,75
TMD30959,INN30959,2018-12-12,2018,12,12,1,0,1,79.2
TMD30960,INN30960,2017-08-15,2017,8,15,2,1,3,94.5
TMD30961,INN30961,2018-08-14,2018,8,14,2,3,5,158.4
TMD30962,INN30962,2018-09-02,2018,9,2,1,2,3,112
TMD30963,INN30963,2017-08-14,2017,8,14,0,2,2,101.5
TMD30964,INN30964,2017-12-30,2017,12,30,0,2,2,70
TMD30965,INN30965,2018-07-17,2018,7,17,2,2,4,105.3
TMD30966,INN30966,2018-03-09,2018,3,9,0,1,1,101
TMD30967,INN30967,2018-01-02,2018,1,2,2,2,4,92
TMD30968,INN30968,2018-11-23,2018,11,23,0,1,1,75
TMD30969,INN30969,2018-02-22,2018,2,22,1,0,1,66.7
TMD30970,INN30970,2018-12-16,2018,12,16,1,2,3,103.5
TMD30971,INN30971,2018-08-17,2018,8,17,0,3,3,204
TMD30972,INN30972,2018-06-02,2018,6,2,0,2,2,136
TMD30973,INN30973,2018-03-20,2018,3,20,2,3,5,124
