ID,n_adults,n_children,marital_status,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,status
INN31477,2,0,Single,76,Online,0,0,0,Canceled
INN31478,2,0,Single,275,Online,0,0,0,Canceled
INN31479,1,0,Single,1,Complementary,0,0,0,Canceled
INN31480,2,0,Single,6,Online,0,0,0,Canceled
INN31481,2,0,Single,9,Online,0,0,0,Canceled
INN31482,2,0,Single,296,Offline,0,0,0,Canceled
INN31483,2,0,Single,47,Online,0,0,0,Not_Canceled
INN31484,2,0,Single,37,Offline,0,0,0,Canceled
INN31485,2,0,Single,161,Offline,0,0,0,Canceled
INN31486,2,2,In relation,23,Online,0,0,0,Canceled
INN31487,3,0,Single,3,Online,0,0,0,Canceled
INN31488,3,0,Single,26,Online,0,0,0,Canceled
INN31489,1,0,Single,327,Offline,0,0,0,Canceled
INN31490,2,0,Single,14,Online,0,0,0,Canceled
INN31491,2,0,Single,112,Offline,0,0,0,Canceled
INN31492,2,1,In relation,104,Online,0,0,0,Canceled
INN31493,2,0,Single,128,Online,0,0,0,Canceled
INN31494,2,0,Single,16,Online,0,0,0,Canceled
INN31495,2,0,Single,23,Corporate,0,0,0,Canceled
INN31496,2,0,Single,112,Offline,0,0,0,Canceled
INN31497,2,0,Single,4,Online,0,0,0,Canceled
INN31498,2,0,Single,1,Online,0,0,0,Canceled
INN31499,2,0,Single,21,Online,0,0,0,Canceled
INN31500,2,0,Single,17,Online,0,0,0,Canceled
INN31501,2,0,Single,46,Offline,0,0,0,Canceled
INN31502,2,0,Single,6,Corporate,0,0,0,Not_Canceled
INN31503,2,0,Single,198,Offline,0,0,0,Canceled
INN31504,2,0,Single,12,Offline,0,0,0,Canceled
INN31505,1,0,Single,2,Aviation,0,0,0,Canceled
INN31506,3,0,Single,64,Online,0,0,0,Canceled
INN31507,1,0,Single,1,Online,0,0,0,Canceled
INN31508,2,0,Single,145,Offline,0,0,0,Canceled
INN31509,2,1,In relation,136,Online,0,0,0,Canceled
INN31510,2,0,Single,134,Online,0,0,0,Canceled
INN31511,1,0,Single,14,Corporate,0,0,0,Not_Canceled
INN31512,2,0,Single,49,Online,0,0,0,Canceled
INN31513,2,0,Single,15,Online,0,0,0,Not_Canceled
INN31514,2,0,Single,180,Offline,0,0,0,Canceled
INN31515,2,2,In relation,151,Online,0,0,0,Canceled
INN31516,2,0,Single,102,Offline,0,0,0,Canceled
INN31517,2,0,Single,132,Online,0,0,0,Not_Canceled
INN31518,2,0,Single,8,Online,0,0,0,Not_Canceled
INN31519,2,0,Single,133,Online,0,0,0,Not_Canceled
INN31520,2,0,Single,70,Online,0,0,0,Canceled
INN31521,2,0,Single,27,Online,0,0,0,Not_Canceled
INN31522,2,0,Single,148,Offline,0,0,0,Not_Canceled
INN31523,2,1,In relation,167,Online,0,0,0,Not_Canceled
INN31524,1,0,Single,47,Corporate,0,0,0,Not_Canceled
INN31525,2,0,Single,138,Offline,0,0,0,Not_Canceled
INN31526,2,0,Single,75,Offline,0,0,0,Canceled
INN31527,2,0,Single,305,Offline,0,0,0,Not_Canceled
INN31528,2,0,Single,0,Corporate,0,0,0,Canceled
INN31529,1,0,Single,301,Offline,0,0,0,Not_Canceled
INN31530,2,0,Single,74,Offline,0,0,0,Not_Canceled
INN31531,2,0,Single,44,Online,0,0,0,Not_Canceled
INN31532,2,0,Single,81,Offline,0,0,0,Not_Canceled
INN31533,2,0,Single,23,Online,0,0,0,Canceled
INN31534,1,0,Single,0,Online,0,0,0,Not_Canceled
INN31535,2,0,Single,41,Corporate,0,0,0,Not_Canceled
INN31536,1,0,Single,92,Online,0,0,0,Canceled
INN31537,2,0,Single,213,Offline,0,0,0,Canceled
INN31538,3,0,Single,3,Offline,0,0,0,Not_Canceled
INN31539,1,0,Single,4,Online,0,0,0,Not_Canceled
INN31540,2,0,Single,7,Online,0,0,0,Not_Canceled
INN31541,2,2,In relation,20,Online,0,0,0,Not_Canceled
INN31542,2,0,Single,104,Offline,0,0,0,Canceled
INN31543,2,0,Single,125,Online,0,0,0,Canceled
INN31544,1,0,Single,5,Corporate,0,0,0,Not_Canceled
INN31545,1,0,Single,1,Online,0,0,0,Canceled
INN31546,1,0,Single,50,Online,0,0,0,Not_Canceled
INN31547,2,0,Single,29,Online,0,0,0,Canceled
INN31548,2,0,Single,274,Online,0,0,0,Not_Canceled
INN31549,2,0,Single,175,Online,0,0,0,Canceled
INN31550,2,0,Single,128,Online,0,0,0,Canceled
INN31551,2,1,In relation,139,Online,0,0,0,Not_Canceled
INN31552,1,0,Single,30,Offline,0,0,0,Canceled
INN31553,1,0,Single,69,Offline,0,0,0,Canceled
INN31554,2,0,Single,64,Online,0,0,0,Canceled
INN31555,2,0,Single,24,Offline,0,0,0,Canceled
INN31556,2,0,Single,88,Online,0,0,0,Canceled
INN31557,2,0,Single,304,Offline,0,0,0,Canceled
INN31558,2,0,Single,58,Online,0,0,0,Canceled
INN31559,2,2,In relation,63,Online,0,0,0,Canceled
INN31560,2,0,Single,221,Offline,0,0,0,Canceled
INN31561,2,0,Single,102,Offline,0,0,0,Canceled
INN31562,2,0,Single,60,Offline,0,0,0,Canceled
INN31563,2,0,Single,111,Online,0,0,0,Not_Canceled
INN31564,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31565,2,0,Single,24,Corporate,0,0,0,Canceled
INN31566,1,0,Single,3,Online,0,0,0,Not_Canceled
INN31567,1,0,Single,5,Online,0,0,0,Canceled
INN31568,2,0,Single,68,Online,0,0,0,Canceled
INN31569,2,0,Single,54,Offline,0,0,0,Canceled
INN31570,1,0,Single,6,Corporate,0,0,0,Not_Canceled
INN31571,2,1,In relation,10,Offline,0,0,0,Canceled
INN31572,2,0,Single,118,Online,0,0,0,Canceled
INN31573,2,0,Single,184,Online,0,0,0,Not_Canceled
INN04997,2,0,Single,0,Complementary,1,3,1,Not_Canceled
INN05452,2,0,Single,0,Online,1,1,0,Not_Canceled
INN31576,2,0,Single,377,Offline,0,0,0,Not_Canceled
INN05944,1,0,Single,0,Corporate,1,0,1,Not_Canceled
INN31578,2,0,Single,265,Online,0,0,0,Not_Canceled
INN31579,2,0,Single,21,Offline,0,0,0,Canceled
INN31580,1,0,Single,21,Online,0,0,0,Not_Canceled
INN31581,2,0,Single,55,Online,0,0,0,Canceled
INN31582,2,0,Single,9,Online,0,0,0,Canceled
INN31583,2,0,Single,38,Online,0,0,0,Not_Canceled
INN31584,3,0,Single,151,Online,0,0,0,Canceled
INN31585,1,0,Single,230,Offline,0,0,0,Not_Canceled
INN31586,2,0,Single,9,Online,0,0,0,Not_Canceled
INN31587,1,0,Single,66,Online,0,0,0,Canceled
INN31588,1,0,Single,71,Offline,0,0,0,Canceled
INN31589,2,0,Single,169,Offline,0,0,0,Not_Canceled
INN31590,1,0,Single,18,Online,0,0,0,Canceled
INN31591,3,0,Single,242,Online,0,0,0,Canceled
INN06204,1,0,Single,0,Offline,1,0,1,Not_Canceled
INN31593,2,0,Single,270,Offline,0,0,0,Canceled
INN31594,2,0,Single,2,Online,0,0,0,Canceled
INN31595,1,0,Single,13,Online,0,0,0,Canceled
INN31596,2,0,Single,36,Offline,0,0,0,Canceled
INN31597,1,0,Single,135,Online,0,0,0,Canceled
INN31598,0,2,In relation,109,Online,0,0,0,Canceled
INN31599,1,0,Single,5,Aviation,0,0,0,Not_Canceled
INN31600,2,0,Single,5,Offline,0,0,0,Not_Canceled
INN31601,2,0,Single,31,Corporate,0,0,0,Canceled
INN31602,2,1,In relation,81,Online,0,0,0,Not_Canceled
INN31603,2,1,In relation,29,Online,0,0,0,Canceled
INN31604,2,0,Single,140,Offline,0,0,0,Not_Canceled
INN31605,1,0,Single,166,Offline,0,0,0,Canceled
INN31606,3,0,Single,172,Online,0,0,0,Canceled
INN31607,1,0,Single,0,Corporate,0,0,0,Canceled
INN31608,1,1,In relation,61,Online,0,0,0,Canceled
INN31609,2,0,Single,95,Online,0,0,0,Not_Canceled
INN31610,2,0,Single,81,Offline,0,0,0,Canceled
INN31611,2,0,Single,210,Offline,0,0,0,Canceled
INN31612,2,0,Single,19,Online,0,0,0,Not_Canceled
INN31613,1,0,Single,11,Online,0,0,0,Canceled
INN31614,2,0,Single,161,Offline,0,0,0,Canceled
INN31615,1,0,Single,71,Offline,0,0,0,Canceled
INN31616,2,0,Single,161,Offline,0,0,0,Canceled
INN31617,2,0,Single,418,Offline,0,0,0,Not_Canceled
INN31618,1,0,Single,34,Offline,0,0,0,Canceled
INN31619,2,0,Single,29,Online,0,0,0,Not_Canceled
INN31620,1,0,Single,0,Online,0,0,0,Not_Canceled
INN31621,1,0,Single,95,Online,0,0,0,Canceled
INN31622,2,0,Single,181,Online,0,0,0,Not_Canceled
INN31623,2,0,Single,68,Offline,0,0,0,Not_Canceled
INN31624,2,0,Single,75,Online,0,0,0,Canceled
INN31625,2,0,Single,210,Offline,0,0,0,Canceled
INN31626,2,0,Single,179,Online,0,0,0,Canceled
INN31627,1,0,Single,292,Offline,0,0,0,Canceled
INN31628,2,0,Single,87,Online,0,0,0,Canceled
INN31629,2,0,Single,20,Online,0,0,0,Canceled
INN31630,2,0,Single,317,Offline,0,0,0,Canceled
INN31631,1,0,Single,28,Online,0,0,0,Not_Canceled
INN31632,2,0,Single,41,Online,0,0,0,Not_Canceled
INN31633,1,0,Single,76,Offline,0,0,0,Canceled
INN31634,2,0,Single,166,Online,0,0,0,Canceled
INN31635,2,0,Single,98,Online,0,0,0,Canceled
INN31636,2,0,Single,103,Online,0,0,0,Canceled
INN31637,2,0,Single,103,Online,0,0,0,Canceled
INN31638,2,0,Single,22,Online,0,0,0,Canceled
INN31639,2,0,Single,193,Offline,0,0,0,Canceled
INN31640,3,0,Single,55,Online,0,0,0,Canceled
INN31641,1,0,Single,3,Online,0,0,0,Canceled
INN31642,2,0,Single,161,Offline,0,0,0,Canceled
INN31643,1,0,Single,74,Offline,0,0,0,Canceled
INN31644,2,0,Single,15,Online,0,0,0,Canceled
INN31645,1,0,Single,7,Corporate,0,0,0,Canceled
INN31646,2,0,Single,64,Corporate,0,0,0,Canceled
INN31647,3,0,Single,24,Online,0,0,0,Not_Canceled
INN31648,2,0,Single,290,Online,0,0,0,Canceled
INN31649,2,0,Single,263,Offline,0,0,0,Canceled
INN31650,2,0,Single,116,Online,0,0,0,Canceled
INN31651,3,0,Single,17,Online,0,0,0,Canceled
INN31652,2,0,Single,166,Online,0,0,0,Canceled
INN31653,1,0,Single,181,Offline,0,0,0,Canceled
INN31654,2,0,Single,255,Online,0,0,0,Canceled
INN31655,2,0,Single,20,Offline,0,0,0,Not_Canceled
INN31656,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31657,2,0,Single,25,Online,0,0,0,Not_Canceled
INN31658,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN31659,2,0,Single,36,Online,0,0,0,Not_Canceled
INN31660,2,0,Single,36,Offline,0,0,0,Not_Canceled
INN31661,2,0,Single,49,Offline,0,0,0,Not_Canceled
INN31662,2,0,Single,63,Online,0,0,0,Not_Canceled
INN31663,2,2,In relation,59,Online,0,0,0,Not_Canceled
INN31664,2,0,Single,63,Online,0,0,0,Not_Canceled
INN31665,2,0,Single,30,Offline,0,0,0,Not_Canceled
INN31666,1,0,Single,0,Corporate,0,0,0,Not_Canceled
INN31667,2,0,Single,41,Offline,0,0,0,Not_Canceled
INN31668,1,0,Single,9,Online,0,0,0,Not_Canceled
INN31669,1,0,Single,32,Offline,0,0,0,Not_Canceled
INN31670,1,0,Single,4,Corporate,0,0,0,Not_Canceled
INN31671,2,0,Single,275,Offline,0,0,0,Not_Canceled
INN31672,2,0,Single,15,Online,0,0,0,Not_Canceled
INN31673,2,1,In relation,69,Online,0,0,0,Not_Canceled
INN31674,2,2,In relation,15,Online,0,0,0,Not_Canceled
INN31675,2,1,In relation,155,Online,0,0,0,Not_Canceled
INN31676,2,0,Single,83,Online,0,0,0,Not_Canceled
INN31677,2,0,Single,304,Offline,0,0,0,Canceled
INN31678,2,0,Single,32,Corporate,0,0,0,Not_Canceled
INN31679,1,0,Single,3,Offline,0,0,0,Not_Canceled
INN31680,3,0,Single,85,Online,0,0,0,Not_Canceled
INN31681,3,0,Single,165,Online,0,0,0,Canceled
INN31682,2,0,Single,29,Offline,0,0,0,Not_Canceled
INN31683,2,0,Single,78,Online,0,0,0,Not_Canceled
INN31684,2,0,Single,8,Offline,0,0,0,Not_Canceled
INN31685,2,0,Single,83,Online,0,0,0,Not_Canceled
INN31686,2,0,Single,19,Offline,0,0,0,Not_Canceled
INN31687,2,0,Single,98,Online,0,0,0,Not_Canceled
INN31688,2,0,Single,265,Offline,0,0,0,Not_Canceled
INN31689,1,0,Single,188,Offline,0,0,0,Canceled
INN31690,1,0,Single,198,Online,0,0,0,Not_Canceled
INN31691,2,0,Single,40,Online,0,0,0,Canceled
INN31692,3,0,Single,6,Online,0,0,0,Not_Canceled
INN31693,1,0,Single,0,Offline,0,0,0,Canceled
INN31694,1,0,Single,69,Offline,0,0,0,Not_Canceled
INN31695,2,0,Single,199,Offline,0,0,0,Not_Canceled
INN31696,2,0,Single,39,Offline,0,0,0,Not_Canceled
INN31697,2,0,Single,31,Online,0,0,0,Not_Canceled
INN31698,2,0,Single,13,Online,0,0,0,Not_Canceled
INN31699,1,0,Single,6,Offline,0,0,0,Not_Canceled
INN31700,1,0,Single,292,Offline,0,0,0,Canceled
INN31701,2,1,In relation,38,Online,0,0,0,Not_Canceled
INN31702,1,0,Single,7,Corporate,0,0,0,Not_Canceled
INN31703,2,0,Single,163,Online,0,0,0,Canceled
INN31704,2,0,Single,6,Online,0,0,0,Not_Canceled
INN31705,2,0,Single,152,Online,0,0,0,Not_Canceled
INN31706,2,0,Single,61,Online,0,0,0,Canceled
INN31707,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31708,2,0,Single,61,Offline,0,0,0,Not_Canceled
INN31709,2,0,Single,42,Online,0,0,0,Canceled
INN31710,2,0,Single,22,Offline,0,0,0,Not_Canceled
INN31711,2,0,Single,84,Online,0,0,0,Not_Canceled
INN31712,2,0,Single,41,Online,0,0,0,Not_Canceled
INN31713,2,0,Single,1,Online,0,0,0,Canceled
INN31714,2,0,Single,62,Online,0,0,0,Not_Canceled
INN31715,1,0,Single,65,Offline,0,0,0,Canceled
INN31716,3,0,Single,116,Offline,0,0,0,Not_Canceled
INN31717,1,0,Single,18,Online,0,0,0,Not_Canceled
INN31718,2,0,Single,41,Online,0,0,0,Not_Canceled
INN31719,3,0,Single,93,Offline,0,0,0,Not_Canceled
INN31720,2,1,In relation,132,Online,0,0,0,Not_Canceled
INN31721,2,0,Single,9,Online,0,0,0,Canceled
INN31722,2,2,In relation,88,Online,0,0,0,Canceled
INN31723,2,0,Single,111,Online,0,0,0,Not_Canceled
INN31724,2,0,Single,143,Offline,0,0,0,Not_Canceled
INN31725,2,0,Single,35,Online,0,0,0,Not_Canceled
INN31726,2,0,Single,212,Online,0,0,0,Not_Canceled
INN31727,1,0,Single,1,Offline,0,0,0,Canceled
INN31728,1,0,Single,2,Offline,0,0,0,Canceled
INN31729,2,0,Single,37,Online,0,0,0,Not_Canceled
INN31730,2,0,Single,64,Online,0,0,0,Not_Canceled
INN31731,2,0,Single,191,Online,0,0,0,Not_Canceled
INN31732,2,0,Single,20,Online,0,0,0,Not_Canceled
INN31733,1,0,Single,22,Corporate,0,0,0,Not_Canceled
INN31734,2,0,Single,258,Offline,0,0,0,Canceled
INN31735,2,0,Single,301,Offline,0,0,0,Canceled
INN31736,2,0,Single,137,Online,0,0,0,Canceled
INN31737,1,0,Single,0,Corporate,0,0,0,Canceled
INN31738,2,0,Single,260,Online,0,0,0,Not_Canceled
INN31739,2,0,Single,21,Online,0,0,0,Not_Canceled
INN31740,2,0,Single,3,Online,0,0,0,Not_Canceled
INN31741,2,0,Single,80,Offline,0,0,0,Not_Canceled
INN31742,2,0,Single,76,Online,0,0,0,Not_Canceled
INN31743,2,0,Single,34,Online,0,0,0,Not_Canceled
INN31744,2,0,Single,273,Offline,0,0,0,Canceled
INN31745,1,0,Single,10,Online,0,0,0,Not_Canceled
INN31746,2,0,Single,89,Online,0,0,0,Not_Canceled
INN31747,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31748,1,0,Single,1,Online,0,0,0,Canceled
INN31749,2,0,Single,100,Online,0,0,0,Canceled
INN31750,2,0,Single,103,Online,0,0,0,Not_Canceled
INN31751,2,0,Single,157,Online,0,0,0,Not_Canceled
INN31752,2,0,Single,121,Online,0,0,0,Not_Canceled
INN31753,1,0,Single,37,Offline,0,0,0,Not_Canceled
INN31754,2,0,Single,57,Online,0,0,0,Canceled
INN31755,1,0,Single,0,Online,0,0,0,Not_Canceled
INN31756,2,0,Single,73,Offline,0,0,0,Not_Canceled
INN31757,1,0,Single,181,Offline,0,0,0,Not_Canceled
INN31758,1,0,Single,92,Online,0,0,0,Canceled
INN31759,2,0,Single,23,Online,0,0,0,Not_Canceled
INN31760,2,0,Single,1,Online,0,0,0,Not_Canceled
INN31761,2,0,Single,159,Online,0,0,0,Not_Canceled
INN31762,2,0,Single,1,Online,0,0,0,Canceled
INN31763,2,0,Single,102,Offline,0,0,0,Not_Canceled
INN31764,2,0,Single,19,Online,0,0,0,Canceled
INN31765,2,0,Single,100,Offline,0,0,0,Canceled
INN31766,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31767,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31768,2,0,Single,25,Offline,0,0,0,Canceled
INN31769,2,0,Single,249,Online,0,0,0,Not_Canceled
INN31770,1,0,Single,192,Offline,0,0,0,Canceled
INN31771,2,0,Single,232,Online,0,0,0,Canceled
INN31772,1,0,Single,33,Online,0,0,0,Not_Canceled
INN31773,2,0,Single,3,Corporate,0,0,0,Not_Canceled
INN31774,1,0,Single,10,Corporate,0,0,0,Not_Canceled
INN31775,2,0,Single,92,Offline,0,0,0,Not_Canceled
INN31776,1,0,Single,1,Online,0,0,0,Canceled
INN31777,2,0,Single,85,Offline,0,0,0,Not_Canceled
INN31778,2,0,Single,115,Online,0,0,0,Canceled
INN31779,2,0,Single,20,Online,0,0,0,Not_Canceled
INN31780,2,0,Single,138,Offline,0,0,0,Not_Canceled
INN31781,2,2,In relation,98,Online,0,0,0,Canceled
INN31782,2,0,Single,60,Offline,0,0,0,Not_Canceled
INN31783,2,0,Single,194,Online,0,0,0,Canceled
INN31784,1,0,Single,10,Online,0,0,0,Not_Canceled
INN31785,2,0,Single,4,Online,0,0,0,Not_Canceled
INN31786,2,0,Single,19,Online,0,0,0,Not_Canceled
INN31787,1,0,Single,112,Offline,0,0,0,Not_Canceled
INN31788,2,0,Single,4,Corporate,0,0,0,Canceled
INN31789,2,0,Single,213,Offline,0,0,0,Canceled
INN31790,2,0,Single,36,Online,0,0,0,Not_Canceled
INN31791,2,0,Single,271,Offline,0,0,0,Canceled
INN31792,2,0,Single,7,Online,0,0,0,Not_Canceled
INN31793,2,0,Single,1,Online,0,0,0,Canceled
INN31794,1,0,Single,1,Corporate,0,0,0,Not_Canceled
INN31795,1,0,Single,115,Offline,0,0,0,Not_Canceled
INN31796,2,0,Single,275,Offline,0,0,0,Canceled
INN31797,2,0,Single,96,Offline,0,0,0,Not_Canceled
INN31798,2,0,Single,25,Online,0,0,0,Canceled
INN31799,2,0,Single,81,Online,0,0,0,Canceled
INN31800,1,0,Single,14,Offline,0,0,0,Canceled
INN31801,2,2,In relation,146,Online,0,0,0,Canceled
INN31802,2,0,Single,96,Offline,0,0,0,Canceled
INN31803,2,2,In relation,41,Online,0,0,0,Canceled
INN31804,2,2,In relation,133,Online,0,0,0,Canceled
INN31805,2,0,Single,263,Offline,0,0,0,Canceled
INN31806,2,0,Single,275,Offline,0,0,0,Not_Canceled
INN31807,2,0,Single,19,Online,0,0,0,Not_Canceled
INN31808,2,1,In relation,156,Online,0,0,0,Canceled
INN31809,2,0,Single,53,Online,0,0,0,Canceled
INN31810,2,0,Single,39,Online,0,0,0,Not_Canceled
INN31811,2,0,Single,17,Corporate,0,0,0,Not_Canceled
INN31812,1,0,Single,82,Offline,0,0,0,Canceled
INN31813,1,0,Single,47,Offline,0,0,0,Canceled
INN31814,2,0,Single,83,Offline,0,0,0,Not_Canceled
INN31815,0,2,In relation,85,Online,0,0,0,Canceled
INN31816,2,0,Single,4,Online,0,0,0,Canceled
INN31817,2,0,Single,0,Online,0,0,0,Canceled
INN31818,1,0,Single,12,Offline,0,0,0,Canceled
INN31819,3,1,In relation,2,Online,0,0,0,Canceled
INN31820,2,0,Single,0,Online,0,0,0,Not_Canceled
INN31821,2,0,Single,55,Offline,0,0,0,Canceled
INN31822,2,0,Single,138,Offline,0,0,0,Canceled
INN31823,1,0,Single,116,Offline,0,0,0,Canceled
INN31824,2,0,Single,179,Online,0,0,0,Canceled
INN31825,2,0,Single,292,Offline,0,0,0,Canceled
INN31826,2,0,Single,41,Online,0,0,0,Canceled
INN31827,1,0,Single,10,Online,0,0,0,Canceled
INN31828,2,0,Single,251,Online,0,0,0,Canceled
INN31829,2,0,Single,0,Online,0,0,0,Canceled
INN31830,2,0,Single,7,Online,0,0,0,Canceled
INN31831,2,0,Single,20,Offline,0,0,0,Canceled
INN31832,3,0,Single,249,Offline,0,0,0,Canceled
INN31833,2,0,Single,89,Online,0,0,0,Canceled
INN31834,2,0,Single,147,Online,0,0,0,Canceled
INN31835,2,0,Single,222,Online,0,0,0,Canceled
INN31836,2,0,Single,5,Online,0,0,0,Canceled
INN31837,2,0,Single,164,Offline,0,0,0,Canceled
INN31838,1,0,Single,8,Online,0,0,0,Canceled
INN31839,2,0,Single,7,Online,0,0,0,Canceled
INN31840,2,0,Single,24,Offline,0,0,0,Canceled
INN31841,2,0,Single,52,Online,0,0,0,Canceled
INN31842,1,0,Single,1,Online,0,0,0,Canceled
INN31843,1,0,Single,37,Online,0,0,0,Canceled
INN31844,2,1,In relation,54,Online,0,0,0,Canceled
INN31845,2,0,Single,0,Online,0,0,0,Canceled
INN31846,3,0,Single,119,Online,0,0,0,Canceled
INN31847,2,0,Single,60,Offline,0,0,0,Canceled
INN31848,2,0,Single,53,Online,0,0,0,Canceled
INN31849,2,0,Single,37,Offline,0,0,0,Canceled
INN31850,2,0,Single,146,Offline,0,0,0,Canceled
INN31851,2,0,Single,265,Offline,0,0,0,Canceled
INN31852,2,0,Single,8,Online,0,0,0,Canceled
INN31853,2,2,In relation,0,Online,0,0,0,Canceled
INN31854,2,0,Single,73,Online,0,0,0,Canceled
INN31855,2,0,Single,196,Online,0,0,0,Canceled
INN31856,2,0,Single,73,Online,0,0,0,Canceled
INN31857,2,0,Single,302,Offline,0,0,0,Canceled
INN31858,1,0,Single,169,Offline,0,0,0,Canceled
INN31859,2,0,Single,41,Offline,0,0,0,Not_Canceled
INN31860,2,0,Single,10,Online,0,0,0,Canceled
INN31861,1,0,Single,11,Online,0,0,0,Not_Canceled
INN31862,2,2,In relation,10,Online,0,0,0,Not_Canceled
INN31863,2,0,Single,12,Online,0,0,0,Not_Canceled
INN31864,2,0,Single,121,Offline,0,0,0,Canceled
INN31865,1,0,Single,161,Online,0,0,0,Canceled
INN31866,1,0,Single,180,Offline,0,0,0,Canceled
INN31867,2,0,Single,23,Offline,0,0,0,Canceled
INN31868,1,0,Single,188,Offline,0,0,0,Canceled
INN31869,2,0,Single,10,Online,0,0,0,Canceled
INN31870,1,0,Single,163,Online,0,0,0,Canceled
INN31871,1,0,Single,50,Offline,0,0,0,Canceled
INN31872,1,0,Single,115,Offline,0,0,0,Canceled
INN31873,2,0,Single,377,Offline,0,0,0,Canceled
INN31874,2,0,Single,111,Online,0,0,0,Canceled
INN31875,1,0,Single,151,Offline,0,0,0,Canceled
INN31876,2,0,Single,128,Offline,0,0,0,Canceled
INN31877,2,0,Single,171,Online,0,0,0,Canceled
INN31878,3,0,Single,75,Online,0,0,0,Canceled
INN31879,2,0,Single,166,Offline,0,0,0,Canceled
INN31880,1,0,Single,2,Online,0,0,0,Canceled
INN31881,1,0,Single,59,Offline,0,0,0,Canceled
INN31882,2,0,Single,149,Online,0,0,0,Canceled
INN31883,2,0,Single,145,Online,0,0,0,Canceled
INN31884,2,0,Single,34,Online,0,0,0,Canceled
INN31885,2,0,Single,10,Online,0,0,0,Not_Canceled
INN31886,2,0,Single,126,Offline,0,0,0,Canceled
INN31887,2,0,Single,213,Offline,0,0,0,Canceled
INN31888,2,0,Single,120,Online,0,0,0,Canceled
INN31889,2,0,Single,56,Online,0,0,0,Canceled
INN31890,1,0,Single,1,Offline,0,0,0,Not_Canceled
INN31891,2,0,Single,60,Offline,0,0,0,Canceled
INN31892,3,0,Single,141,Online,0,0,0,Not_Canceled
INN31893,2,0,Single,156,Online,0,0,0,Not_Canceled
INN31894,1,0,Single,116,Offline,0,0,0,Not_Canceled
INN31895,1,0,Single,14,Online,0,0,0,Canceled
INN31896,2,0,Single,286,Offline,0,0,0,Canceled
INN31897,2,0,Single,39,Offline,0,0,0,Canceled
INN31898,2,0,Single,76,Online,0,0,0,Canceled
INN31899,1,0,Single,39,Online,0,0,0,Canceled
INN31900,2,0,Single,127,Offline,0,0,0,Canceled
INN31901,1,0,Single,2,Corporate,0,0,0,Canceled
INN31902,3,0,Single,72,Online,0,0,0,Canceled
INN31903,1,0,Single,1,Online,0,0,0,Canceled
INN31904,1,0,Single,186,Online,0,0,0,Canceled
INN31905,2,0,Single,290,Offline,0,0,0,Canceled
INN31906,1,0,Single,214,Online,0,0,0,Canceled
INN31907,2,0,Single,85,Corporate,0,0,0,Not_Canceled
INN31908,2,0,Single,127,Online,0,0,0,Canceled
INN31909,2,0,Single,62,Online,0,0,0,Not_Canceled
INN31910,2,0,Single,14,Online,0,0,0,Canceled
INN31911,1,0,Single,18,Corporate,0,0,0,Canceled
INN31912,2,0,Single,15,Offline,0,0,0,Canceled
INN31913,2,0,Single,36,Offline,0,0,0,Not_Canceled
INN31914,2,0,Single,83,Offline,0,0,0,Canceled
INN31915,3,0,Single,53,Online,0,0,0,Canceled
INN31916,1,0,Single,99,Corporate,0,0,0,Canceled
INN31917,2,0,Single,98,Online,0,0,0,Canceled
INN31918,2,0,Single,127,Offline,0,0,0,Canceled
INN31919,2,0,Single,29,Online,0,0,0,Canceled
INN31920,2,0,Single,119,Offline,0,0,0,Canceled
INN31921,2,0,Single,64,Online,0,0,0,Canceled
INN31922,2,0,Single,111,Online,0,0,0,Canceled
INN31923,1,0,Single,6,Offline,0,0,0,Not_Canceled
INN31924,2,0,Single,301,Offline,0,0,0,Not_Canceled
INN31925,2,0,Single,179,Online,0,0,0,Canceled
INN31926,2,0,Single,122,Offline,0,0,0,Canceled
INN31927,2,0,Single,96,Online,0,0,0,Canceled
INN31928,1,0,Single,0,Online,0,0,0,Canceled
INN31929,2,0,Single,20,Corporate,0,0,0,Not_Canceled
INN31930,3,0,Single,55,Online,0,0,0,Not_Canceled
INN31931,2,0,Single,2,Online,0,0,0,Canceled
